,Date,Year,Month,Mth,Zone,Temp
1696,2003-12-01,2003,12,Dec,SH,0.52
1697,2004-12-01,2004,12,Dec,SH,0.57
1698,2005-12-01,2005,12,Dec,SH,0.52
1699,2006-12-01,2006,12,Dec,SH,0.43
1700,2007-12-01,2007,12,Dec,SH,0.21
1701,2008-12-01,2008,12,Dec,SH,0.43
1702,2009-12-01,2009,12,Dec,SH,0.69
1703,2010-12-01,2010,12,Dec,SH,0.39
1704,2011-12-01,2011,12,Dec,SH,0.32
1705,2012-12-01,2012,12,Dec,SH,0.61
1706,2013-12-01,2013,12,Dec,SH,0.55
1707,2014-12-01,2014,12,Dec,SH,0.47
1708,2015-12-01,2015,12,Dec,SH,0.8
1709,2016-12-01,2016,12,Dec,SH,0.69
1710,2017-12-01,2017,12,Dec,SH,0.47
1711,2018-12-01,2018,12,Dec,SH,0.74
1712,2019-12-01,2019,12,Dec,SH,0.79
1713,2020-12-01,2020,12,Dec,SH,0.39
1714,2021-12-01,2021,12,Dec,SH,0.57
1715,2022-12-01,2022,12,Dec,SH,0.52
